,name,condition,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,beanEaten,firstResponseTime,trialTime
15,Model_4,5,9,13,2,1,13,6,1,88,936
16,Model_4,-1,2,1,1,3,9,13,2,87,1758
17,Model_4,-5,2,1,1,5,1,3,2,98,221
18,Model_4,3,2,1,1,13,1,5,1,117,547
19,Model_4,-5,1,13,13,1,2,1,2,124,1085
20,Model_4,-5,1,13,1,8,13,1,2,118,1902
21,Model_4,-1,1,13,1,2,1,8,1,90,505
22,Model_4,5,1,2,13,9,1,13,1,83,991
23,Model_4,-3,13,9,6,13,1,2,2,86,1406
24,Model_4,3,13,9,1,4,6,13,1,86,941
25,Model_4,3,1,4,1,1,13,9,1,85,1456
26,Model_4,-5,1,1,1,7,1,4,2,96,287
27,Model_4,-1,1,1,1,12,1,7,2,89,441
28,Model_4,5,1,1,13,8,1,12,1,101,1023
29,Model_4,-5,13,8,3,13,1,1,2,97,1258
30,Model_4,-3,13,8,1,3,3,13,2,89,1080
31,Model_4,-1,13,8,7,13,1,3,2,90,1416
32,Model_4,0,13,8,1,8,7,13,2,85,963
33,Model_4,5,13,8,11,1,1,8,1,84,1077
34,Model_4,-5,11,1,13,13,13,8,2,101,450
35,Model_4,5,11,1,1,6,13,13,1,93,1203
36,Model_4,-1,1,6,13,13,11,1,2,90,1342
37,Model_4,-3,1,6,9,1,13,13,2,102,1419
38,Model_4,-3,1,6,13,7,9,1,2,84,866
39,Model_4,0,1,6,6,13,13,7,1,85,1175
40,Model_4,5,6,13,13,1,1,6,1,91,1073
41,Model_4,-5,13,1,1,4,6,13,2,98,1250
42,Model_4,3,13,1,10,13,1,4,1,84,1333
43,Model_4,-1,10,13,1,3,13,1,2,84,1288
44,Model_4,-3,10,13,13,7,1,3,2,102,1550
45,Model_4,0,10,13,10,1,13,7,1,96,813
46,Model_4,-3,10,1,1,13,10,13,2,85,798
47,Model_4,-1,10,1,13,5,1,13,2,84,1802
48,Model_4,3,10,1,11,13,13,5,1,83,616
49,Model_4,1,11,13,1,6,10,1,1,89,1230
50,Model_4,1,1,6,5,1,11,13,1,94,1578
51,Model_4,3,5,1,6,13,1,6,1,102,824
52,Model_4,-1,6,13,13,5,5,1,2,90,1136
53,Model_4,-3,6,13,5,1,13,5,2,102,1044
54,Model_4,1,6,13,13,7,5,1,1,87,1167
55,Model_4,3,13,7,1,2,6,13,1,86,1219
56,Model_4,0,1,2,2,13,13,7,1,111,1564
57,Model_4,1,2,13,13,1,1,2,1,87,1064
58,Model_4,-1,13,1,12,1,2,13,2,97,1942
59,Model_4,-3,13,1,11,1,12,1,2,88,88
60,Model_4,1,13,1,3,1,11,1,1,84,169
61,Model_4,-1,3,1,13,11,13,1,2,85,873
62,Model_4,0,3,1,1,3,13,11,2,96,1918
63,Model_4,-1,3,1,1,8,1,3,1,86,357
64,Model_4,-1,1,8,11,1,3,1,2,87,708
65,Model_4,5,1,8,1,13,11,1,1,89,1502
66,Model_4,3,1,13,2,1,1,8,1,84,439
67,Model_4,0,2,1,13,12,1,13,1,91,1165
68,Model_4,1,13,12,13,13,2,1,1,91,2045
69,Model_4,3,13,13,13,3,13,12,1,88,88
70,Model_4,5,13,3,1,10,13,13,1,85,982
71,Model_4,-5,1,10,1,1,13,3,2,89,1245
72,Model_4,-1,1,10,10,1,1,1,2,84,779
73,Model_4,-3,1,10,13,13,10,1,2,86,1311
74,Model_4,1,1,10,9,1,13,13,1,87,1299
75,Model_4,1,9,1,13,4,1,10,1,87,1498
76,Model_4,-1,13,4,2,1,9,1,2,87,663
77,Model_4,-1,13,4,1,13,2,1,2,88,1169
78,Model_4,-5,13,4,5,1,1,13,2,85,1409
79,Model_4,5,13,4,1,13,5,1,1,84,948
80,Model_4,-1,1,13,1,12,13,4,2,87,1734
81,Model_4,-5,1,13,1,6,1,12,1,88,88
82,Model_4,-5,1,6,12,13,1,13,1,87,630
83,Model_4,-3,12,13,11,1,1,6,2,90,1385
84,Model_4,0,12,13,1,4,11,1,1,94,1143
85,Model_4,3,1,4,1,1,12,13,1,85,1800
86,Model_4,5,1,1,1,13,1,4,1,85,273
87,Model_4,1,1,13,13,2,1,1,1,84,1066
88,Model_4,0,13,2,12,1,1,13,2,99,2034
89,Model_4,-5,13,2,8,1,12,1,1,89,174
90,Model_4,-5,8,1,13,11,13,2,1,86,515
91,Model_4,-3,13,11,1,6,8,1,0,84,683
0,Model_4,-3,4,8,10,9,10,4,2,90,436
1,Model_4,0,4,8,13,13,10,9,2,85,600
2,Model_4,1,4,8,10,1,13,13,1,83,1304
3,Model_4,1,10,1,13,13,4,8,1,88,1173
4,Model_4,1,13,13,1,8,10,1,1,87,1364
5,Model_4,0,1,8,8,1,13,13,2,89,1602
6,Model_4,1,1,8,13,11,8,1,1,95,1268
7,Model_4,-1,13,11,8,1,1,8,2,83,1230
8,Model_4,0,13,11,1,9,8,1,2,88,1317
9,Model_4,5,13,11,12,1,1,9,1,84,1256
10,Model_4,0,12,1,4,13,13,11,1,89,966
11,Model_4,1,4,13,1,11,12,1,1,89,1739
12,Model_4,-3,1,11,13,13,4,13,1,84,431
13,Model_4,5,13,13,10,1,1,11,1,83,1201
14,Model_4,1,10,1,1,9,13,13,1,89,1292
15,Model_4,1,1,9,4,13,10,1,1,87,1471
16,Model_4,3,4,13,3,1,1,9,1,85,671
17,Model_4,3,3,1,13,6,4,13,1,86,1115
18,Model_4,5,13,6,11,13,3,1,1,93,1303
19,Model_4,-3,11,13,12,1,13,6,2,84,513
20,Model_4,5,11,13,1,8,12,1,1,84,1146
21,Model_4,0,1,8,8,1,11,13,1,85,1301
22,Model_4,5,8,1,13,1,1,8,1,90,1215
23,Model_4,-1,13,1,4,1,8,1,2,83,339
24,Model_4,-1,13,1,1,6,4,1,2,89,687
25,Model_4,0,13,1,11,13,1,6,1,87,1460
26,Model_4,3,11,13,1,6,13,1,1,84,1221
27,Model_4,-3,1,6,13,1,11,13,2,87,1207
28,Model_4,1,1,6,7,13,13,1,1,88,1463
29,Model_4,-1,7,13,8,1,1,6,2,95,1056
30,Model_4,1,7,13,1,8,8,1,1,87,1120
31,Model_4,0,1,8,13,8,7,13,1,88,951
32,Model_4,5,13,8,11,1,1,8,1,88,1026
33,Model_4,-5,11,1,13,12,13,8,2,87,343
34,Model_4,1,11,1,1,10,13,12,1,83,1113
35,Model_4,1,1,10,3,13,11,1,1,88,1652
36,Model_4,-1,3,13,1,4,1,10,1,84,433
37,Model_4,-3,1,4,13,13,3,13,2,88,866
38,Model_4,-1,1,4,5,1,13,13,2,84,1709
39,Model_4,-1,1,4,12,1,5,1,1,94,622
40,Model_4,1,12,1,7,13,1,4,1,84,1197
41,Model_4,1,7,13,1,8,12,1,1,88,1541
42,Model_4,5,1,8,13,3,7,13,1,85,1014
43,Model_4,-1,13,3,12,13,1,8,2,83,1452
44,Model_4,5,13,3,1,8,12,13,1,91,958
45,Model_4,-1,1,8,7,13,13,3,2,89,1400
46,Model_4,0,1,8,13,8,7,13,2,82,961
47,Model_4,-5,1,8,13,1,13,8,2,82,593
48,Model_4,1,1,8,5,13,13,1,1,82,1616
49,Model_4,-5,5,13,1,2,1,8,2,82,508
50,Model_4,-3,5,13,12,1,1,2,2,82,1031
51,Model_4,0,5,13,1,9,12,1,1,87,1615
52,Model_4,-1,1,9,13,13,5,13,2,85,748
53,Model_4,3,1,9,6,1,13,13,1,98,1470
54,Model_4,-5,6,1,5,13,1,9,2,86,690
55,Model_4,-3,6,1,13,11,5,13,2,88,879
56,Model_4,-3,6,1,1,13,13,11,2,103,1232
57,Model_4,-3,6,1,13,11,1,13,2,98,1228
58,Model_4,3,6,1,1,3,13,11,1,84,1470
59,Model_4,0,1,3,13,1,6,1,2,84,602
60,Model_4,-3,1,3,13,13,13,1,2,83,1025
61,Model_4,-3,1,3,6,1,13,13,2,101,1670
62,Model_4,3,1,3,13,4,6,1,1,89,605
63,Model_4,0,13,4,4,13,1,3,2,88,1130
64,Model_4,1,13,4,11,1,4,13,1,85,1542
65,Model_4,1,11,1,13,12,13,4,1,88,431
66,Model_4,-3,13,12,1,1,11,1,2,84,861
67,Model_4,1,13,12,13,13,1,1,1,89,2019
68,Model_4,5,13,13,13,3,13,12,1,84,84
69,Model_4,3,13,3,1,12,13,13,1,82,859
70,Model_4,-5,1,12,7,13,13,3,2,87,1382
71,Model_4,1,1,12,13,11,7,13,1,84,644
72,Model_4,0,13,11,3,1,1,12,1,85,1143
73,Model_4,-1,3,1,1,4,13,11,2,85,1642
74,Model_4,3,3,1,1,13,1,4,1,91,433
75,Model_4,-5,1,13,12,1,3,1,2,82,771
76,Model_4,-3,1,13,4,13,12,1,2,88,1729
77,Model_4,-5,1,13,9,13,4,13,1,88,259
78,Model_4,-3,9,13,1,8,1,13,2,84,441
79,Model_4,-5,9,13,2,1,1,8,2,84,688
80,Model_4,-3,9,13,13,6,2,1,2,84,1382
81,Model_4,3,9,13,4,1,13,6,1,83,975
82,Model_4,-1,4,1,13,1,9,13,2,87,1385
83,Model_4,-5,4,1,13,9,13,1,2,83,687
84,Model_4,3,4,1,1,1,13,9,1,86,1459
85,Model_4,3,1,1,11,1,4,1,1,86,258
86,Model_4,5,11,1,4,13,1,1,1,83,857
87,Model_4,-1,4,13,1,9,11,1,2,84,1552
88,Model_4,-5,4,13,1,1,1,9,1,87,599
89,Model_4,-5,1,1,13,12,4,13,2,87,906
90,Model_4,-3,1,1,1,4,13,12,2,83,1717
91,Model_4,1,1,1,1,12,1,4,1,87,258
92,Model_4,-5,1,12,7,1,1,1,2,83,515
93,Model_4,0,1,12,13,12,7,1,0,84,766
